000513	丽珠集团	38.88	0.18	0.47	38.76	39.33	38.21	38.70	    22.77	52388768	  1.19	          0.76	广东	化学制药	      17766.91	         69.08亿	20131108	323707.72	46.52	309757.38	124836.22	
000514	渝 开 发	4.63	0.06	1.31	4.59	4.74	4.56	4.57	    49.06	41718348	  0.54	          1.06	重庆	房地产开发	      84377.09	         39.07亿	20131031	259484.95	58.81	495705.16	161865.59	
000516	开元投资	6.07	0.06	1.00	6.03	6.25	5.99	6.01	    30.75	109411896	  1.12	          2.54	陕西	零售	      70442.67	         42.76亿	20131026	126353.01	65.30	145080.50	157251.17	
000517	荣安地产	5.02	0.00	0.00	5.02	5.05	4.95	5.02	    13.29	5088785	  0.88	          0.46	浙江	房地产开发	      22229.08	         11.16亿	20131031	310220.19	64.61	809143.31	901.90	
000518	四环生物	3.50	0.12	3.55	3.37	3.54	3.34	3.38	  1364.39	89952144	  1.25	          2.53	江苏	生物制品	     102953.57	         36.03亿	20131023	74780.46	9.44	47964.83	21016.39	
000519	江南红箭	12.60	-0.07	-0.55	12.60	12.73	12.42	12.67	    27.88	17082490	  0.40	          0.71	湖南	通用机械	      19039.75	         23.99亿	20131211	218893.97	35.56	137221.25	148825.55	
000520	*ST凤凰	2.55	0.00	0.00	2.56	2.57	2.50	2.55	--  	14774841	  0.88	          0.87	湖北	航运	      66914.46	         17.06亿	20131028	-115899.06	122.90	92036.25	312854.03	
000521	美菱电器	4.66	-0.12	-2.51	4.77	4.81	4.60	4.78	    13.01	61518508	  0.46	          2.45	安徽	白色家电	      53554.51	         24.96亿	20131018	312249.13	65.18	695033.94	114202.36	
000523	广州浪奇	8.85	-0.01	-0.11	8.85	9.05	8.85	8.86	   162.23	65279244	  0.77	          1.64	广东	化学制品	      44497.51	         39.38亿	20131026	103067.00	50.99	130906.07	11965.16	
000524	东方宾馆	6.09	0.00	0.00	6.12	6.18	6.05	6.09	    48.95	8236737	  0.26	          0.50	广东	酒店	      26967.16	         16.42亿	20131024	62975.73	16.45	25188.72	38265.60	
000525	红 太 阳	15.66	0.08	0.51	15.63	15.79	15.40	15.58	    22.58	26638484	  0.47	          0.61	江苏	化学制品	      27997.50	         43.84亿	20131031	326738.63	64.66	485057.59	169992.70	
000526	银润投资	17.96	-0.24	-1.32	18.01	18.28	17.94	18.20	--  	8978360	  0.47	          0.52	福建	房地产开发	       9619.50	         17.28亿	20131030	15960.69	20.72	9746.12	78.32	
000528	柳    工	6.49	0.00	0.00	6.49	6.53	6.48	6.49	    19.38	31709254	  0.60	          0.44	广西	专用设备	     111022.63	         72.05亿	20131029	928061.19	56.50	1398628.75	280360.34	
000529	广弘控股	6.83	-0.01	-0.15	6.86	7.09	6.77	6.84	    50.02	34246048	  0.35	          0.88	广东	综合	      56591.78	         38.65亿	20131026	88930.51	27.89	65780.50	19092.15	
000530	大冷股份	9.95	0.03	0.30	9.83	10.29	9.81	9.92	    27.48	72127232	  0.57	          3.32	辽宁	通用机械	      21570.89	         21.46亿	20131024	184918.09	34.29	138304.88	38934.53	
000531	穗恒运Ａ	12.48	0.18	1.46	12.30	12.66	12.20	12.30	    12.52	39374300	  1.62	          0.93	广东	电力	      33820.55	         42.21亿	20131026	249396.88	70.24	378822.53	331307.44	
000532	力合股份	13.24	0.09	0.68	12.99	13.38	12.99	13.15	    88.49	31036660	  0.64	          0.69	广东	元件	      34257.10	         45.36亿	20131030	67209.68	17.22	39781.46	19385.80	
000533	万 家 乐	4.29	-0.05	-1.15	4.35	4.37	4.27	4.34	    28.00	44097984	  0.52	          1.50	广东	白色家电	      67869.46	         29.12亿	20131019	112950.06	50.36	133485.52	6049.50	
000534	万泽股份	4.38	-0.01	-0.23	4.39	4.40	4.33	4.39	    48.82	3807777	  0.56	          0.41	深圳	房地产开发	      21048.27	          9.22亿	20131212	117167.36	64.48	273312.16	2196.61	
000536	华映科技	24.98	0.02	0.08	24.95	25.00	24.02	24.96	    39.80	69507232	  1.10	          1.65	福建	光学光电子	      17262.13	         43.12亿	20131026	238095.02	61.74	605155.94	204320.81	
000537	广宇发展	5.92	-0.03	-0.50	5.94	6.00	5.91	5.95	    10.32	17394680	  0.33	          0.57	天津	房地产开发	      51271.76	         30.35亿	20131024	138900.63	50.22	351353.47	150.04	
000538	云南白药	98.40	-0.40	-0.40	98.38	99.25	97.95	98.80	    29.13	123137528	  1.02	          0.18	云南	中药	      69424.35	        683.14亿	20131026	846876.81	32.95	1061263.88	127266.97	
000539	粤电力Ａ	4.89	0.01	0.20	4.92	4.92	4.87	4.88	     6.35	17026960	  0.50	          0.16	广东	电力	     212720.39	        104.02亿	20131203	1847603.38	63.45	1370269.00	3964562.50	
